perturbed_top_10,perturbed_rank,keep_len,keep_index,masked_len,masked_index,top1_change,Top5_Jaccard,Top5_Rbo,Top5_ShiftRank,Top10_Jaccard,Top10_Rbo,Top10_ShiftRank,Top20_Jaccard,Top20_Rbo,Top20_ShiftRank
"[(185, 0.46599132), (181, 0.4399886), (273, 0.38170475), (442, 0.2993847), (346, 0.28599823), (140, 0.23759405), (1043, 0.051230974), (232, 0.04664424), (624, 0.04385487), (955, 0.03843554), (927, 0.035839207), (142, 0.03445236), (489, 0.031543758), (660, 0.029965729), (764, 0.024599966), (111, 0.017207695), (218, 0.015327549), (457, 0.012515545), (627, 0.011312031), (606, 0.011274819)]","[185, 181, 273, 442, 346, 140, 1043, 232, 624, 955, 927, 142, 489, 660, 764, 111, 218, 457, 627, 606]",48,"[727, 733, 53, 24, 503, 331, 189, 276, 381, 576, 730, 85, 751, 691, 236, 749, 311, 713, 658, 38, 267, 237, 124, 317, 740, 398, 184, 366, 579, 285, 68, 662, 228, 429, 355, 364, 401, 240, 653, 172, 737, 259, 422, 739, 179, 212, 55, 300]",132,"[516, 7, 8, 520, 10, 11, 523, 525, 14, 526, 21, 23, 27, 28, 543, 548, 37, 39, 41, 557, 46, 560, 50, 51, 56, 57, 572, 69, 78, 82, 596, 87, 89, 602, 93, 731, 96, 97, 99, 732, 106, 108, 109, 110, 119, 120, 122, 645, 134, 651, 741, 659, 661, 743, 167, 174, 175, 689, 698, 190, 193, 706, 195, 709, 712, 202, 203, 714, 715, 716, 207, 717, 718, 210, 719, 720, 214, 215, 721, 722, 723, 724, 725, 221, 726, 728, 729, 226, 227, 229, 734, 735, 736, 738, 238, 742, 744, 745, 746, 747, 748, 750, 257, 258, 289, 290, 299, 316, 323, 349, 356, 369, 371, 382, 385, 392, 394, 400, 404, 413, 424, 426, 427, 428, 430, 432, 433, 434, 448, 450, 454, 507]",0,0.42857142857142855,0.8033333333333333,0,0.25,0.616468253968254,0,0.42857142857142855,0.591127172835764,0
"[(185, 0.76396173), (181, 0.7448276), (273, 0.73827755), (442, 0.67531604), (346, 0.64926904), (140, 0.6015698), (142, 0.35791403), (624, 0.2532404), (660, 0.2532353), (764, 0.23340018), (232, 0.21165287), (955, 0.19885857), (927, 0.19000548), (1043, 0.18778522), (111, 0.14634979), (489, 0.11569043), (218, 0.09987032), (77, 0.08244715), (155, 0.06830679), (966, 0.06462839)]","[185, 181, 273, 442, 346, 140, 142, 624, 660, 764, 232, 955, 927, 1043, 111, 489, 218, 77, 155, 966]",112,"[14, 10, 99, 742, 110, 723, 109, 548, 434, 97, 738, 240, 743, 134, 572, 427, 56, 236, 507, 653, 726, 432, 520, 85, 285, 725, 210, 355, 316, 331, 645, 433, 543, 55, 226, 744, 24, 713, 207, 401, 727, 259, 290, 430, 267, 89, 214, 184, 448, 87, 37, 733, 381, 317, 228, 349, 120, 382, 721, 195, 741, 730, 238, 740, 718, 413, 428, 728, 560, 394, 172, 662, 739, 651, 27, 736, 525, 82, 258, 108, 221, 311, 227, 68, 392, 229, 193, 69, 602, 715, 716, 400, 23, 426, 124, 356, 709, 51, 706, 422, 691, 385, 39, 38, 722, 276, 576, 698, 737, 21, 557, 96]",68,"[516, 7, 8, 11, 523, 526, 28, 41, 46, 50, 53, 57, 579, 78, 596, 93, 731, 732, 106, 119, 122, 658, 659, 661, 167, 174, 175, 689, 179, 189, 190, 712, 202, 203, 714, 717, 719, 212, 720, 215, 724, 729, 734, 735, 237, 745, 746, 747, 748, 749, 750, 751, 257, 289, 299, 300, 323, 364, 366, 369, 371, 398, 404, 424, 429, 450, 454, 503]",0,0.42857142857142855,0.8033333333333333,0,0.3333333333333333,0.6643650793650794,0,0.42857142857142855,0.6196210400796314,0
"[(185, 0.44599834), (181, 0.43391213), (273, 0.4067136), (442, 0.35541838), (346, 0.2793688), (140, 0.26285136), (660, 0.13123812), (624, 0.07896465), (489, 0.075197324), (232, 0.07207472), (955, 0.0677988), (1043, 0.062300444), (764, 0.062090635), (142, 0.060195077), (927, 0.039789375), (111, 0.022083921), (499, 0.020150702), (218, 0.018748408), (1222, 0.016840177), (1196, 0.016814474)]","[185, 181, 273, 442, 346, 140, 660, 624, 489, 232, 955, 1043, 764, 142, 927, 111, 499, 218, 1222, 1196]",60,"[311, 119, 285, 426, 299, 290, 259, 184, 448, 747, 543, 572, 749, 193, 106, 740, 27, 369, 24, 721, 735, 10, 392, 725, 717, 109, 661, 82, 751, 398, 659, 576, 427, 662, 400, 731, 722, 742, 331, 258, 124, 50, 39, 730, 96, 745, 714, 507, 38, 167, 238, 14, 746, 525, 523, 744, 56, 37, 516, 520]",120,"[7, 8, 11, 526, 21, 23, 28, 548, 41, 557, 46, 560, 51, 53, 55, 57, 579, 68, 69, 78, 596, 85, 87, 89, 602, 93, 97, 99, 732, 108, 110, 120, 122, 645, 134, 739, 651, 653, 741, 658, 743, 172, 174, 175, 689, 179, 691, 698, 189, 190, 706, 195, 709, 712, 713, 202, 203, 715, 716, 207, 718, 210, 719, 212, 720, 214, 215, 723, 724, 221, 726, 727, 728, 729, 226, 227, 228, 229, 733, 734, 736, 737, 738, 236, 237, 240, 748, 750, 257, 267, 276, 289, 300, 316, 317, 323, 349, 355, 356, 364, 366, 371, 381, 382, 385, 394, 401, 404, 413, 422, 424, 428, 429, 430, 432, 433, 434, 450, 454, 503]",0,0.42857142857142855,0.8033333333333333,0,0.25,0.616468253968254,0,0.3793103448275862,0.575041596904987,0
"[(181, 0.62186646), (185, 0.61573094), (273, 0.61399454), (442, 0.53327185), (346, 0.47849375), (140, 0.4297594), (142, 0.1881122), (660, 0.17124902), (955, 0.15448846), (624, 0.13149218), (489, 0.12758312), (764, 0.11637415), (927, 0.10225756), (232, 0.0936135), (1222, 0.085955895), (1043, 0.07738128), (1132, 0.05368521), (111, 0.048391856), (499, 0.041085564), (335, 0.04093534)]","[181, 185, 273, 442, 346, 140, 142, 660, 955, 624, 489, 764, 927, 232, 1222, 1043, 1132, 111, 499, 335]",80,"[119, 356, 516, 69, 404, 526, 726, 523, 706, 712, 448, 227, 299, 99, 109, 722, 729, 68, 398, 745, 662, 229, 349, 727, 27, 731, 172, 749, 38, 738, 203, 316, 78, 106, 51, 400, 238, 369, 226, 134, 258, 751, 401, 430, 190, 257, 433, 548, 691, 124, 317, 381, 645, 39, 215, 290, 732, 392, 743, 427, 46, 557, 709, 737, 212, 428, 110, 382, 11, 734, 716, 228, 560, 394, 730, 28, 739, 742, 24, 718]",100,"[7, 8, 520, 10, 525, 14, 21, 23, 543, 37, 41, 50, 53, 55, 56, 57, 572, 576, 579, 82, 596, 85, 87, 89, 602, 93, 96, 97, 108, 120, 122, 651, 740, 653, 741, 658, 659, 661, 167, 174, 175, 689, 179, 184, 698, 189, 193, 195, 713, 202, 714, 715, 207, 717, 210, 719, 720, 214, 721, 723, 724, 725, 221, 728, 733, 735, 736, 236, 237, 240, 744, 746, 747, 748, 750, 259, 267, 276, 285, 289, 300, 311, 323, 331, 355, 364, 366, 371, 385, 413, 422, 424, 426, 429, 432, 434, 450, 454, 503, 507]",1,0.42857142857142855,0.6033333333333333,1,0.3333333333333333,0.5643650793650793,1,0.3333333333333333,0.5497927740903746,1
"[(185, 0.6901372), (273, 0.63796073), (181, 0.6340441), (442, 0.54596096), (346, 0.5123316), (140, 0.50505), (624, 0.2612496), (1043, 0.22933073), (142, 0.2202303), (927, 0.19583645), (489, 0.17315814), (764, 0.17148495), (660, 0.15431724), (955, 0.13889076), (232, 0.13862064), (111, 0.13013512), (457, 0.06683502), (1073, 0.06406027), (942, 0.06296297), (335, 0.059187304)]","[185, 273, 181, 442, 346, 140, 624, 1043, 142, 927, 489, 764, 660, 955, 232, 111, 457, 1073, 942, 335]",86,"[424, 382, 422, 413, 689, 212, 364, 725, 257, 259, 743, 237, 398, 721, 28, 89, 712, 317, 525, 659, 734, 299, 735, 698, 39, 729, 720, 202, 175, 289, 122, 691, 714, 448, 400, 37, 596, 662, 737, 174, 355, 93, 267, 290, 645, 724, 736, 739, 516, 46, 718, 745, 507, 8, 96, 10, 23, 108, 21, 110, 97, 709, 728, 560, 24, 733, 11, 87, 432, 430, 750, 50, 240, 401, 371, 434, 426, 548, 236, 120, 7, 311, 572, 651, 716, 394]",94,"[520, 523, 14, 526, 27, 543, 38, 41, 557, 51, 53, 55, 56, 57, 576, 579, 68, 69, 78, 82, 85, 602, 730, 731, 99, 732, 106, 109, 119, 124, 134, 740, 653, 741, 658, 661, 167, 172, 179, 184, 189, 190, 193, 706, 195, 713, 203, 715, 207, 717, 210, 719, 214, 215, 722, 723, 221, 726, 727, 226, 227, 228, 229, 738, 238, 742, 744, 746, 747, 748, 749, 751, 258, 276, 285, 300, 316, 323, 331, 349, 356, 366, 369, 381, 385, 392, 404, 427, 428, 429, 433, 450, 454, 503]",0,0.42857142857142855,0.7033333333333334,0,0.3333333333333333,0.587579365079365,0,0.3793103448275862,0.5657378451012354,0
"[(185, 0.71469134), (181, 0.71197987), (273, 0.698114), (442, 0.61804426), (346, 0.5873015), (140, 0.56963515), (660, 0.2541338), (232, 0.25091115), (1043, 0.23805363), (142, 0.23434784), (624, 0.20585924), (489, 0.19861457), (927, 0.18492612), (764, 0.16610482), (955, 0.16414005), (841, 0.11441427), (111, 0.0691559), (159, 0.0690375), (218, 0.06537997), (155, 0.064395905)]","[185, 181, 273, 442, 346, 140, 660, 232, 1043, 142, 624, 489, 927, 764, 955, 841, 111, 159, 218, 155]",112,"[21, 714, 285, 355, 27, 651, 371, 50, 110, 300, 596, 741, 356, 106, 732, 728, 750, 120, 174, 119, 289, 739, 238, 740, 661, 727, 172, 424, 715, 24, 56, 349, 214, 747, 215, 290, 311, 227, 717, 662, 134, 37, 729, 38, 520, 184, 713, 237, 731, 653, 316, 730, 122, 716, 108, 10, 560, 39, 718, 82, 572, 236, 748, 422, 179, 381, 516, 709, 579, 228, 7, 89, 193, 203, 733, 721, 212, 23, 221, 11, 68, 8, 743, 240, 725, 526, 503, 745, 175, 167, 557, 57, 712, 366, 724, 69, 78, 689, 226, 190, 735, 51, 706, 53, 267, 97, 723, 276, 434, 202, 543, 258]",68,"[523, 525, 14, 28, 548, 41, 46, 55, 576, 85, 87, 602, 93, 96, 99, 109, 124, 645, 658, 659, 691, 698, 189, 195, 207, 210, 719, 720, 722, 726, 229, 734, 736, 737, 738, 742, 744, 746, 749, 751, 257, 259, 299, 317, 323, 331, 364, 369, 382, 385, 392, 394, 398, 400, 401, 404, 413, 426, 427, 428, 429, 430, 432, 433, 448, 450, 454, 507]",0,0.42857142857142855,0.8033333333333333,0,0.3333333333333333,0.626468253968254,0,0.42857142857142855,0.5923220941854842,0
"[(185, 0.80308056), (273, 0.79201263), (181, 0.7792557), (442, 0.7182557), (346, 0.7070834), (140, 0.656059), (927, 0.44946924), (764, 0.39576325), (660, 0.34879678), (142, 0.34872952), (624, 0.33792666), (489, 0.31971404), (232, 0.30141017), (1043, 0.26675484), (955, 0.21768536), (1196, 0.18112844), (111, 0.17388082), (1132, 0.12246243), (1073, 0.121012054), (457, 0.11769314)]","[185, 273, 181, 442, 346, 140, 927, 764, 660, 142, 624, 489, 232, 1043, 955, 1196, 111, 1132, 1073, 457]",123,"[356, 257, 119, 331, 729, 364, 11, 401, 190, 290, 108, 50, 195, 229, 227, 751, 193, 743, 736, 167, 57, 548, 300, 433, 276, 226, 661, 237, 106, 96, 596, 430, 400, 394, 385, 258, 89, 525, 733, 427, 557, 732, 424, 23, 203, 120, 734, 10, 366, 724, 448, 503, 93, 526, 21, 722, 53, 750, 651, 369, 82, 55, 259, 735, 658, 739, 38, 572, 645, 520, 174, 404, 727, 721, 41, 207, 516, 726, 746, 392, 720, 24, 355, 576, 432, 560, 134, 748, 749, 28, 240, 289, 737, 413, 689, 87, 428, 543, 723, 718, 267, 398, 323, 68, 659, 725, 69, 429, 709, 202, 85, 579, 698, 382, 742, 14, 745, 110, 706, 450, 744, 189, 210]",57,"[7, 8, 523, 27, 37, 39, 46, 51, 56, 78, 602, 730, 731, 97, 99, 109, 122, 124, 740, 653, 741, 662, 172, 175, 179, 691, 184, 712, 713, 714, 715, 716, 717, 719, 212, 214, 215, 221, 728, 228, 738, 236, 238, 747, 285, 299, 311, 316, 317, 349, 371, 381, 422, 426, 434, 454, 507]",0,0.42857142857142855,0.7033333333333334,0,0.3333333333333333,0.576468253968254,0,0.3793103448275862,0.5648220941854842,0
"[(185, 0.53668314), (181, 0.51659447), (273, 0.48236883), (442, 0.36153376), (346, 0.3304987), (140, 0.30212638), (624, 0.11390463), (142, 0.06699315), (927, 0.06089277), (489, 0.0563292), (764, 0.05507338), (660, 0.052180883), (955, 0.04877319), (1043, 0.046214756), (232, 0.0425189), (111, 0.019968675), (218, 0.0143272905), (627, 0.014201622), (1036, 0.014172566), (1119, 0.013907107)]","[185, 181, 273, 442, 346, 140, 624, 142, 927, 489, 764, 660, 955, 1043, 232, 111, 218, 627, 1036, 1119]",45,"[579, 311, 450, 744, 433, 210, 724, 193, 202, 108, 355, 746, 750, 712, 740, 110, 93, 516, 715, 68, 179, 428, 323, 212, 398, 659, 560, 394, 427, 432, 738, 429, 238, 369, 349, 55, 57, 572, 364, 735, 382, 745, 722, 85, 658]",135,"[7, 8, 520, 10, 11, 523, 525, 14, 526, 21, 23, 24, 27, 28, 543, 548, 37, 38, 39, 41, 557, 46, 50, 51, 53, 56, 576, 69, 78, 82, 596, 87, 89, 602, 730, 731, 96, 97, 99, 732, 106, 109, 119, 120, 122, 124, 645, 134, 739, 651, 653, 741, 661, 662, 743, 167, 172, 174, 175, 689, 691, 184, 698, 189, 190, 706, 195, 709, 713, 203, 714, 716, 207, 717, 718, 719, 720, 214, 215, 721, 723, 725, 221, 726, 727, 728, 729, 226, 227, 228, 229, 733, 734, 736, 737, 236, 237, 742, 240, 747, 748, 749, 751, 257, 258, 259, 267, 276, 285, 289, 290, 299, 300, 316, 317, 331, 356, 366, 371, 381, 385, 392, 400, 401, 404, 413, 422, 424, 426, 430, 434, 448, 454, 503, 507]",0,0.42857142857142855,0.8033333333333333,0,0.3333333333333333,0.6500793650793651,0,0.42857142857142855,0.6078383782969696,0
"[(273, 0.48697716), (185, 0.46721083), (181, 0.4366676), (346, 0.34713858), (442, 0.3464324), (140, 0.30234593), (660, 0.10594073), (142, 0.09692519), (927, 0.09309037), (955, 0.0912478), (232, 0.08988976), (489, 0.08982005), (624, 0.075375736), (764, 0.0527354), (1043, 0.052563462), (111, 0.034557573), (1036, 0.023638744), (1222, 0.02216928), (966, 0.019091934), (570, 0.01887981)]","[273, 185, 181, 346, 442, 140, 660, 142, 927, 955, 232, 489, 624, 764, 1043, 111, 1036, 1222, 966, 570]",57,"[371, 184, 734, 745, 316, 311, 731, 229, 720, 715, 7, 122, 576, 190, 110, 57, 238, 400, 226, 740, 735, 300, 175, 718, 741, 228, 240, 719, 355, 87, 202, 23, 689, 579, 433, 366, 723, 422, 53, 394, 27, 748, 738, 709, 726, 413, 427, 93, 725, 99, 716, 174, 392, 356, 739, 317, 727]",123,"[516, 8, 520, 10, 11, 523, 525, 14, 526, 21, 24, 28, 543, 548, 37, 38, 39, 41, 557, 46, 560, 50, 51, 55, 56, 572, 68, 69, 78, 82, 596, 85, 89, 602, 730, 96, 97, 732, 106, 108, 109, 119, 120, 124, 645, 134, 651, 653, 658, 659, 661, 662, 743, 167, 172, 179, 691, 698, 189, 193, 706, 195, 712, 713, 203, 714, 207, 717, 210, 212, 214, 215, 721, 722, 724, 221, 728, 729, 227, 733, 736, 737, 236, 237, 742, 744, 746, 747, 749, 750, 751, 257, 258, 259, 267, 276, 285, 289, 290, 299, 323, 331, 349, 364, 369, 381, 382, 385, 398, 401, 404, 424, 426, 428, 429, 430, 432, 434, 448, 450, 454, 503, 507]",1,0.42857142857142855,0.5033333333333333,1,0.3333333333333333,0.5000793650793651,1,0.3333333333333333,0.5214960707936716,1
"[(185, 0.73245937), (273, 0.7007313), (181, 0.6879979), (442, 0.61940044), (346, 0.603523), (140, 0.5652724), (624, 0.38091108), (232, 0.33091256), (955, 0.2257468), (489, 0.21117926), (660, 0.21032055), (1043, 0.19776146), (764, 0.17196049), (142, 0.16893122), (927, 0.14973792), (111, 0.09309593), (155, 0.08161631), (1119, 0.065682314), (218, 0.06413508), (1222, 0.061032817)]","[185, 273, 181, 442, 346, 140, 624, 232, 955, 489, 660, 1043, 764, 142, 927, 111, 155, 1119, 218, 1222]",125,"[119, 41, 227, 369, 400, 728, 193, 743, 226, 228, 122, 557, 323, 316, 57, 735, 68, 427, 82, 698, 364, 99, 432, 738, 276, 713, 289, 722, 516, 716, 727, 184, 240, 721, 398, 658, 10, 215, 718, 190, 236, 212, 229, 725, 662, 300, 724, 381, 428, 560, 751, 124, 392, 109, 311, 53, 93, 572, 50, 355, 429, 413, 175, 69, 653, 740, 38, 401, 11, 55, 120, 189, 596, 85, 717, 744, 651, 210, 661, 382, 712, 285, 51, 195, 434, 523, 257, 750, 448, 520, 659, 8, 394, 238, 548, 39, 404, 258, 21, 714, 214, 207, 179, 719, 733, 450, 27, 221, 731, 645, 741, 134, 747, 737, 87, 267, 426, 108, 748, 526, 746, 78, 602, 729, 576]",55,"[7, 525, 14, 23, 24, 28, 543, 37, 46, 56, 579, 89, 730, 96, 97, 732, 106, 110, 739, 167, 172, 174, 689, 691, 706, 709, 202, 203, 715, 720, 723, 726, 734, 736, 237, 742, 745, 749, 259, 290, 299, 317, 331, 349, 356, 366, 371, 385, 422, 424, 430, 433, 454, 503, 507]",0,0.42857142857142855,0.7033333333333334,0,0.25,0.5664682539682541,0,0.42857142857142855,0.5581143523229437,0
"[(185, 0.1722913), (273, 0.15749957), (181, 0.14860854), (442, 0.14365977), (140, 0.086288765), (346, 0.07512438), (624, 0.02026953), (927, 0.014842571), (955, 0.013958421), (489, 0.013491967), (660, 0.0127283335), (142, 0.0122814635), (232, 0.010521786), (764, 0.009864353), (1043, 0.009684173), (155, 0.006816658), (1222, 0.0065421592), (457, 0.0062959525), (1202, 0.005981118), (111, 0.0058963574)]","[185, 273, 181, 442, 140, 346, 624, 927, 955, 489, 660, 142, 232, 764, 1043, 155, 1222, 457, 1202, 111]",16,"[316, 398, 427, 557, 730, 744, 712, 7, 503, 214, 747, 741, 714, 717, 381, 203]",164,"[516, 8, 520, 10, 11, 523, 525, 14, 526, 21, 23, 24, 27, 28, 543, 548, 37, 38, 39, 41, 46, 560, 50, 51, 53, 55, 56, 57, 572, 576, 579, 68, 69, 78, 82, 596, 85, 87, 89, 602, 93, 731, 96, 97, 99, 732, 106, 108, 109, 110, 119, 120, 122, 124, 645, 134, 739, 651, 740, 653, 658, 659, 661, 662, 743, 167, 172, 174, 175, 689, 179, 691, 184, 698, 189, 190, 193, 706, 195, 709, 713, 202, 715, 716, 207, 718, 210, 719, 212, 720, 215, 721, 722, 723, 724, 725, 221, 726, 727, 728, 729, 226, 227, 228, 229, 733, 734, 735, 736, 737, 738, 236, 237, 238, 742, 240, 745, 746, 748, 749, 750, 751, 257, 258, 259, 267, 276, 285, 289, 290, 299, 300, 311, 317, 323, 331, 349, 355, 356, 364, 366, 369, 371, 382, 385, 392, 394, 400, 401, 404, 413, 422, 424, 426, 428, 429, 430, 432, 433, 434, 448, 450, 454, 507]",0,0.42857142857142855,0.7033333333333334,0,0.25,0.5664682539682541,0,0.3793103448275862,0.5641205938883959,0
"[(185, 0.77514726), (273, 0.7629882), (181, 0.7442782), (442, 0.6817578), (346, 0.663448), (140, 0.6261786), (764, 0.42736676), (624, 0.28542936), (927, 0.2828655), (955, 0.2622176), (660, 0.24115685), (489, 0.19619827), (232, 0.17973441), (142, 0.14992157), (1043, 0.13120729), (155, 0.076227546), (942, 0.06571334), (111, 0.05877591), (159, 0.05859047), (457, 0.058086615)]","[185, 273, 181, 442, 346, 140, 764, 624, 927, 955, 660, 489, 232, 142, 1043, 155, 942, 111, 159, 457]",113,"[602, 662, 228, 68, 548, 659, 709, 179, 299, 516, 300, 371, 394, 661, 193, 190, 311, 653, 28, 37, 106, 734, 349, 731, 434, 215, 381, 576, 24, 236, 356, 741, 426, 21, 290, 429, 87, 596, 108, 240, 424, 557, 167, 119, 385, 454, 210, 355, 203, 56, 238, 41, 57, 400, 51, 226, 712, 413, 523, 503, 120, 743, 8, 124, 55, 717, 727, 285, 46, 742, 526, 422, 122, 746, 740, 715, 747, 507, 560, 317, 733, 82, 96, 737, 331, 714, 736, 229, 738, 713, 706, 366, 195, 698, 720, 227, 50, 651, 428, 172, 724, 258, 39, 289, 726, 110, 433, 69, 382, 207, 691, 392, 267]",67,"[7, 520, 10, 11, 525, 14, 23, 27, 543, 38, 53, 572, 579, 78, 85, 89, 730, 93, 97, 99, 732, 109, 645, 134, 739, 658, 174, 175, 689, 184, 189, 202, 716, 718, 719, 212, 214, 721, 722, 723, 725, 221, 728, 729, 735, 237, 744, 745, 748, 749, 750, 751, 257, 259, 276, 316, 323, 364, 369, 398, 401, 404, 427, 430, 432, 448, 450]",0,0.42857142857142855,0.7033333333333334,0,0.25,0.5664682539682541,0,0.3793103448275862,0.5561077733755754,0
"[(185, 0.47532856), (273, 0.44554585), (181, 0.41773942), (442, 0.29622564), (346, 0.26837075), (140, 0.22527416), (142, 0.06322613), (624, 0.053025395), (927, 0.052361343), (660, 0.040843613), (955, 0.03534053), (1043, 0.03449241), (232, 0.03395837), (489, 0.020630023), (1222, 0.014182288), (1119, 0.013178715), (111, 0.011183629), (1073, 0.011168568), (764, 0.010799905), (841, 0.01047164)]","[185, 273, 181, 442, 346, 140, 142, 624, 927, 660, 955, 1043, 232, 489, 1222, 1119, 111, 1073, 764, 841]",45,"[27, 300, 731, 747, 385, 41, 723, 229, 290, 14, 289, 579, 596, 398, 689, 228, 227, 454, 557, 658, 317, 349, 516, 190, 184, 572, 736, 356, 236, 422, 193, 214, 427, 413, 717, 751, 68, 46, 120, 56, 371, 434, 722, 424, 709]",135,"[7, 8, 520, 10, 11, 523, 525, 526, 21, 23, 24, 28, 543, 548, 37, 38, 39, 560, 50, 51, 53, 55, 57, 576, 69, 78, 82, 85, 87, 89, 602, 730, 93, 96, 97, 99, 732, 106, 108, 109, 110, 119, 122, 124, 645, 134, 739, 651, 740, 653, 741, 659, 661, 662, 743, 167, 172, 174, 175, 179, 691, 698, 189, 706, 195, 712, 713, 202, 203, 714, 715, 716, 207, 718, 210, 719, 212, 720, 215, 721, 724, 725, 221, 726, 727, 728, 729, 226, 733, 734, 735, 737, 738, 237, 238, 742, 240, 744, 745, 746, 748, 749, 750, 257, 258, 259, 267, 276, 285, 299, 311, 316, 323, 331, 355, 364, 366, 369, 381, 382, 392, 394, 400, 401, 404, 426, 428, 429, 430, 432, 433, 448, 450, 503, 507]",0,0.42857142857142855,0.7033333333333334,0,0.3333333333333333,0.6143650793650793,0,0.3793103448275862,0.5865482846616747,0
"[(185, 0.83166564), (273, 0.81091875), (181, 0.7936694), (346, 0.7398383), (442, 0.7363889), (140, 0.6928507), (660, 0.39970228), (624, 0.3882295), (1043, 0.38420323), (955, 0.37733784), (232, 0.34497988), (489, 0.34278864), (142, 0.34111392), (764, 0.33049822), (927, 0.30058566), (111, 0.19882677), (1132, 0.16895708), (159, 0.15416935), (1036, 0.15198338), (218, 0.14671107)]","[185, 273, 181, 346, 442, 140, 660, 624, 1043, 955, 232, 489, 142, 764, 927, 111, 1132, 159, 1036, 218]",159,"[661, 719, 8, 723, 659, 422, 424, 733, 381, 38, 179, 432, 730, 382, 237, 93, 709, 392, 57, 429, 285, 394, 276, 349, 85, 82, 448, 267, 413, 729, 727, 734, 119, 738, 290, 716, 662, 748, 724, 369, 428, 109, 721, 732, 737, 596, 722, 99, 658, 28, 7, 10, 215, 645, 520, 728, 258, 739, 203, 172, 454, 238, 398, 557, 516, 221, 717, 747, 124, 726, 371, 96, 134, 300, 741, 746, 331, 731, 14, 751, 364, 715, 108, 743, 714, 503, 698, 69, 400, 735, 543, 385, 167, 21, 189, 299, 110, 579, 257, 227, 184, 507, 122, 744, 202, 426, 56, 240, 195, 51, 691, 713, 41, 718, 434, 120, 725, 740, 53, 97, 174, 404, 214, 736, 602, 316, 651, 712, 46, 210, 11, 50, 78, 450, 433, 572, 427, 37, 525, 548, 87, 323, 742, 175, 228, 24, 207, 355, 259, 720, 523, 750, 653, 356, 289, 229, 226, 576, 706]",21,"[526, 23, 27, 39, 560, 55, 68, 89, 106, 689, 190, 193, 212, 236, 745, 749, 311, 317, 366, 401, 430]",0,0.42857142857142855,0.7033333333333334,0,0.25,0.5664682539682541,0,0.3793103448275862,0.5484783940259949,0
"[(273, 0.67960757), (181, 0.6733478), (185, 0.66903955), (442, 0.59268546), (346, 0.5538994), (140, 0.535287), (955, 0.24356733), (624, 0.2365841), (142, 0.22567333), (660, 0.16776256), (927, 0.16491398), (489, 0.16312961), (1043, 0.15289961), (232, 0.1283779), (113, 0.0970475), (764, 0.077493876), (155, 0.06569873), (111, 0.060450204), (218, 0.05559904), (1073, 0.050027356)]","[273, 181, 185, 442, 346, 140, 955, 624, 142, 660, 927, 489, 1043, 232, 113, 764, 155, 111, 218, 1073]",111,"[392, 658, 523, 525, 662, 87, 203, 38, 289, 108, 371, 576, 746, 526, 364, 454, 174, 400, 11, 520, 729, 355, 733, 24, 227, 7, 507, 661, 195, 560, 57, 285, 356, 267, 740, 323, 240, 579, 85, 716, 709, 715, 737, 202, 210, 14, 317, 300, 719, 404, 311, 56, 50, 734, 602, 193, 730, 207, 349, 726, 238, 428, 429, 735, 430, 226, 229, 516, 717, 175, 41, 37, 369, 78, 8, 723, 736, 401, 10, 659, 727, 748, 259, 21, 316, 215, 434, 645, 426, 722, 184, 394, 23, 276, 167, 68, 257, 120, 712, 731, 745, 106, 214, 413, 741, 299, 572, 69, 110, 732, 503]",69,"[27, 28, 543, 548, 39, 557, 46, 51, 53, 55, 82, 596, 89, 93, 96, 97, 99, 109, 119, 122, 124, 134, 739, 651, 653, 743, 172, 689, 179, 691, 698, 189, 190, 706, 713, 714, 718, 212, 720, 721, 724, 725, 221, 728, 228, 738, 236, 237, 742, 744, 747, 749, 750, 751, 258, 290, 331, 366, 381, 382, 385, 398, 422, 424, 427, 432, 433, 448, 450]",1,0.42857142857142855,0.5033333333333333,2,0.3333333333333333,0.48757936507936506,2,0.48148148148148145,0.5298820290906204,2
