user_id,movie_id,rating,timestamp,user_train_id,movie_train_id
1,190,5,875072125,0,189
1,130,3,875072002,0,129
1,118,3,875071927,0,117
1,236,4,875071898,0,235
1,240,3,875071898,0,239
1,251,4,875071843,0,250
1,121,4,875071823,0,120
1,25,4,875071805,0,24
1,13,5,875071805,0,12
1,237,2,875071749,0,236
1,260,1,875071713,0,259
1,264,2,875071713,0,263
1,24,3,875071713,0,23
1,245,2,875071713,0,244
1,126,2,875071713,0,125
1,15,5,875071608,0,14
1,235,5,875071589,0,234
1,146,4,875071561,0,145
1,7,4,875071561,0,6
1,137,5,875071541,0,136
1,123,4,875071541,0,122
1,19,5,875071515,0,18
1,224,5,875071484,0,223
1,93,5,875071484,0,92
1,124,5,875071484,0,123
1,262,3,875071421,0,261
1,253,5,874965970,0,252
1,249,4,874965970,0,248
1,248,4,874965954,0,247
1,257,4,874965954,0,256
1,50,5,874965954,0,49
1,246,5,874965905,0,245
1,1,5,874965758,0,0
1,117,3,874965739,0,116
1,181,5,874965739,0,180
1,109,5,874965739,0,108
1,14,5,874965706,0,13
1,250,4,874965706,0,249
1,127,5,874965706,0,126
1,187,4,874965678,0,186
1,196,5,874965677,0,195
1,166,5,874965677,0,165
1,156,4,874965556,0,155
1,165,5,874965518,0,164
1,168,5,874965478,0,167
1,172,5,874965478,0,171
2,281,3,888980240,1,280
2,314,1,888980085,1,313
2,309,1,888980029,1,308
2,308,3,888979945,1,307
2,316,5,888979693,1,315
2,289,3,888979353,1,288
2,300,4,888979197,1,299
2,304,4,888979197,1,303
2,310,4,888979061,1,309
2,272,5,888979061,1,271
2,251,5,888552084,1,250
2,50,5,888552084,1,49
2,313,5,888552084,1,312
2,242,5,888552084,1,241
2,283,5,888552084,1,282
2,311,5,888552084,1,310
2,100,5,888552084,1,99
2,127,5,888552084,1,126
2,285,5,888552084,1,284
2,302,5,888552084,1,301
2,284,4,888552017,1,283
2,237,4,888552017,1,236
2,13,4,888551922,1,12
2,282,4,888551922,1,281
2,111,4,888551853,1,110
2,14,4,888551853,1,13
2,10,2,888551853,1,9
2,279,4,888551745,1,278
2,294,1,888551648,1,293
2,25,4,888551648,1,24
2,291,3,888551647,1,290
2,273,4,888551647,1,272
2,278,3,888551647,1,277
2,276,4,888551552,1,275
2,274,3,888551497,1,273
2,290,3,888551441,1,289
2,280,3,888551441,1,279
2,298,3,888551441,1,297
2,255,4,888551341,1,254
2,287,3,888551235,1,286
2,277,4,888551174,1,276
2,295,4,888551164,1,294
2,257,4,888551062,1,256
2,293,4,888550939,1,292
2,275,5,888550939,1,274
2,297,4,888550871,1,296
2,19,3,888550871,1,18
2,1,4,888550871,1,0
2,296,3,888550871,1,295
2,292,4,888550774,1,291
2,303,4,888550774,1,302
2,315,1,888550774,1,314
2,299,4,888550774,1,298
2,306,4,888550774,1,305
2,269,4,888550774,1,268
2,312,3,888550631,1,311
2,301,4,888550631,1,300
2,288,3,888550252,1,287
2,307,3,888550066,1,306
2,305,3,888550065,1,304
2,258,3,888549961,1,257
2,286,4,888549960,1,285
3,318,4,889237482,2,317
3,320,5,889237482,2,319
3,317,2,889237482,2,316
3,181,4,889237482,2,180
3,331,4,889237455,2,330
3,328,5,889237455,2,327
3,348,4,889237455,2,347
3,327,4,889237455,2,326
3,321,5,889237455,2,320
3,260,4,889237455,2,259
3,329,4,889237455,2,328
3,347,5,889237455,2,346
3,340,5,889237455,2,339
3,346,5,889237455,2,345
3,351,3,889237315,2,350
3,330,2,889237297,2,329
3,264,2,889237297,2,263
3,338,2,889237297,2,337
3,325,1,889237297,2,324
3,335,1,889237269,2,334
3,323,2,889237269,2,322
3,349,3,889237269,2,348
3,322,3,889237269,2,321
3,245,1,889237247,2,244
3,324,2,889237247,2,323
3,355,3,889237247,2,354
3,294,2,889237224,2,293
3,332,1,889237224,2,331
3,307,3,889237224,2,306
3,271,3,889237224,2,270
3,326,2,889237224,2,325
3,299,3,889237199,2,298
3,336,1,889237198,2,335
3,342,4,889237174,2,341
3,339,3,889237141,2,338
3,343,3,889237122,2,342
3,334,3,889237122,2,333
3,353,1,889237122,2,352
3,350,3,889237076,2,349
3,341,1,889237055,2,340
3,272,2,889237055,2,271
3,352,2,889237055,2,351
3,288,2,889237026,2,287
3,258,2,889237026,2,257
3,319,2,889237026,2,318
3,345,3,889237004,2,344
3,354,3,889237004,2,353
3,337,1,889236983,2,336
3,303,3,889236983,2,302
3,268,3,889236961,2,267
3,300,2,889236939,2,299
3,302,2,889236939,2,301
3,333,2,889236939,2,332
3,344,4,889236939,2,343
4,11,4,892004520,3,10
4,294,5,892004409,3,293
4,264,3,892004275,3,263
4,260,4,892004275,3,259
4,358,2,892004275,3,357
4,50,5,892003526,3,49
4,357,4,892003525,3,356
4,356,3,892003459,3,355
4,210,3,892003374,3,209
4,361,5,892002353,3,360
4,354,5,892002353,3,353
4,324,5,892002353,3,323
4,301,5,892002353,3,300
4,303,5,892002352,3,302
4,329,5,892002352,3,328
4,327,5,892002352,3,326
4,359,5,892002352,3,358
4,362,5,892002352,3,361
4,360,5,892002352,3,359
4,271,4,892001690,3,270
4,328,3,892001537,3,327
4,288,4,892001445,3,287
4,300,5,892001445,3,299
4,258,5,892001374,3,257
5,453,1,879198898,4,452
5,388,2,879198898,4,387
5,457,1,879198898,4,456
5,442,1,879198898,4,441
5,395,2,879198898,4,394
5,24,4,879198229,4,23
5,410,1,879198183,4,409
5,40,4,879198109,4,39
5,376,2,879198045,4,375
5,394,2,879198031,4,393
5,163,5,879197864,4,162
5,194,4,878845197,4,193
5,94,3,878844651,4,93
5,409,2,878844651,4,408
5,400,1,878844630,4,399
5,63,1,878844629,4,62
5,377,1,878844615,4,376
5,426,3,878844510,4,425
5,101,5,878844510,4,100
5,408,5,878844495,4,407
5,169,5,878844495,4,168
5,189,5,878844495,4,188
5,439,1,878844423,4,438
5,440,1,878844423,4,439
5,437,1,878844423,4,436
5,438,1,878844423,4,437
5,452,1,878844397,4,451
5,259,1,878844208,4,258
5,243,1,878844164,4,242
5,233,4,875729064,4,232
5,162,1,875721572,4,161
5,69,1,875721555,4,68
5,454,1,875721432,4,453
5,389,1,875721315,4,388
5,139,3,875721260,4,138
5,418,3,875721216,4,417
5,99,3,875721216,4,98
5,404,2,875721216,4,403
5,102,3,875721196,4,101
5,416,1,875721196,4,415
5,95,4,875721168,4,94
5,420,3,875721168,4,419
5,427,3,875721167,4,426
5,378,1,875721167,4,377
5,421,1,875721019,4,420
5,66,1,875721019,4,65
5,371,1,875720967,4,370
5,216,1,875720967,4,215
5,241,1,875720948,4,240
5,402,1,875720947,4,401
5,446,4,875720845,4,445
5,441,1,875720830,4,440
5,145,1,875720830,4,144
5,370,1,875720814,4,369
5,379,3,875720814,4,378
5,444,2,875720762,4,443
5,445,3,875720744,4,444
5,219,3,875720744,4,218
5,443,4,875720744,4,442
5,447,3,875720744,4,446
5,436,5,875720717,4,435
5,200,2,875720717,4,199
5,234,2,875720692,4,233
5,185,3,875720692,4,184
5,448,2,875720692,4,447
5,98,3,875720691,4,97
5,375,3,875637587,4,374
5,62,4,875637575,4,61
5,135,4,875637536,4,134
5,214,3,875637485,4,213
5,425,2,875637440,4,424
5,429,3,875637429,4,428
5,387,3,875637419,4,386
5,392,2,875637330,4,391
5,380,3,875637191,4,379
5,366,3,875637145,4,365
5,365,1,875637144,4,364
5,434,5,875637033,4,433
5,29,4,875637023,4,28
5,374,3,875636905,4,373
5,415,1,875636842,4,414
5,417,3,875636830,4,416
5,143,3,875636815,4,142
5,419,3,875636815,4,418
5,423,4,875636793,4,422
5,432,4,875636793,4,431
5,422,4,875636767,4,421
5,154,3,875636691,4,153
5,168,3,875636691,4,167
5,414,3,875636691,4,413
5,173,4,875636675,4,172
5,208,4,875636675,4,207
5,204,4,875636675,4,203
5,433,5,875636655,4,432
5,239,4,875636655,4,238
5,211,4,875636631,4,210
5,430,5,875636631,4,429
5,428,5,875636588,4,427
5,383,3,875636588,4,382
5,382,5,875636587,4,381
5,364,1,875636571,4,363
5,209,5,875636571,4,208
5,451,1,875636571,4,450
5,381,1,875636540,4,380
5,80,2,875636511,4,79
5,110,1,875636493,4,109
5,384,3,875636389,4,383
5,70,4,875636389,4,69
5,153,5,875636375,4,152
5,186,5,875636375,4,185
5,456,1,875636375,4,455
5,42,5,875636360,4,41
5,390,5,875636340,4,389
5,401,5,875636308,4,400
5,90,3,875636297,4,89
5,167,2,875636281,4,166
5,367,3,875636281,4,366
5,393,2,875636265,4,392
5,396,5,875636265,4,395
5,372,3,875636230,4,371
5,386,2,875636230,4,385
5,17,4,875636198,4,16
5,385,4,875636185,4,384
5,391,4,875636167,4,390
5,398,2,875636167,4,397
5,403,3,875636152,4,402
5,144,3,875636141,4,143
5,172,5,875636130,4,171
5,174,5,875636130,4,173
5,227,4,875636099,4,226
5,449,2,875636099,4,448
5,431,3,875636099,4,430
5,210,3,875636099,4,209
5,230,3,875636070,4,229
5,228,5,875636070,4,227
5,2,3,875636053,4,1
5,89,5,875636033,4,88
5,435,4,875636033,4,434
5,183,4,875636014,4,182
5,176,3,875635962,4,175
5,226,3,875635962,4,225
5,450,1,875635962,4,449
5,231,2,875635947,4,230
5,229,2,875635947,4,228
5,399,3,875635947,4,398
5,397,2,875635907,4,396
5,373,3,875635907,4,372
5,79,3,875635895,4,78
5,424,1,875635807,4,423
5,413,3,875635807,4,412
5,406,1,875635807,4,405
5,50,4,875635758,4,49
5,181,5,875635757,4,180
5,1,4,875635748,4,0
5,225,2,875635723,4,224
5,151,3,875635723,4,150
5,368,1,875635457,4,367
5,105,3,875635443,4,104
5,407,3,875635431,4,406
5,411,1,875635431,4,410
5,412,3,875635416,4,411
5,235,4,875635384,4,234
5,369,1,875635372,4,368
5,109,5,875635350,4,108
5,100,5,875635349,4,99
5,21,3,875635327,4,20
5,25,3,875635318,4,24
5,250,3,875635265,4,249
5,257,5,875635239,4,256
5,363,3,875635225,4,362
5,405,3,875635225,4,404
5,121,4,875635189,4,120
5,222,4,875635174,4,221
5,455,4,875635174,4,454
5,267,4,875635064,4,266
6,272,4,883717304,5,271
6,465,1,883683508,5,464
6,539,2,883681433,5,538
6,518,3,883603042,5,517
6,86,3,883603013,5,85
6,28,2,883603013,5,27
6,153,4,883603013,5,152
6,19,4,883602965,5,18
6,168,4,883602865,5,167
6,425,3,883602865,5,424
6,203,3,883602864,5,202
6,478,4,883602762,5,477
6,154,3,883602730,5,153
6,501,5,883602730,5,500
6,186,4,883602730,5,185
6,470,3,883602690,5,469
6,367,2,883602690,5,366
6,202,3,883602690,5,201
6,509,4,883602664,5,508
6,485,5,883602664,5,484
6,516,4,883602664,5,515
6,502,4,883602664,5,501
6,526,3,883602596,5,525
6,170,4,883602574,5,169
6,423,3,883602501,5,422
6,274,4,883602501,5,273
6,188,3,883602462,5,187
6,213,4,883602462,5,212
6,173,5,883602462,5,172
6,357,4,883602422,5,356
6,466,4,883602422,5,465
6,208,4,883602422,5,207
6,200,3,883602422,5,199
6,505,4,883602422,5,504
6,132,5,883602422,5,131
6,467,4,883602284,5,466
6,419,4,883602284,5,418
6,134,5,883602283,5,133
6,499,4,883602283,5,498
6,195,4,883602283,5,194
6,81,4,883602283,5,80
6,517,4,883602212,5,516
6,156,3,883602212,5,155
6,528,4,883602174,5,527
6,506,4,883602174,5,505
6,87,4,883602174,5,86
6,491,4,883602174,5,490
6,317,3,883602174,5,316
6,468,3,883602174,5,467
6,95,2,883602133,5,94
6,503,3,883602133,5,502
6,131,5,883602048,5,130
6,22,3,883602048,5,21
6,463,4,883601713,5,462
6,209,4,883601713,5,208
6,432,4,883601713,5,431
6,238,5,883601713,5,237
6,59,5,883601713,5,58
6,494,4,883601713,5,493
6,493,5,883601713,5,492
6,193,3,883601529,5,192
6,435,4,883601529,5,434
6,523,5,883601528,5,522
6,483,5,883601500,5,482
6,522,5,883601500,5,521
6,216,5,883601500,5,215
6,133,4,883601459,5,132
6,529,4,883601459,5,528
6,70,3,883601427,5,69
6,486,4,883601427,5,485
6,175,4,883601426,5,174
6,488,5,883601426,5,487
6,166,4,883601426,5,165
6,511,5,883601393,5,510
6,461,4,883601393,5,460
6,185,5,883601393,5,184
6,495,4,883601366,5,494
6,23,4,883601365,5,22
6,189,3,883601365,5,188
6,194,4,883601365,5,193
6,519,5,883601365,5,518
6,464,2,883601365,5,463
6,490,5,883601365,5,489
6,180,4,883601311,5,179
6,32,4,883601311,5,31
6,183,4,883601311,5,182
6,507,4,883601310,5,506
6,69,3,883601277,5,68
6,500,4,883601277,5,499
6,56,4,883601277,5,55
6,521,4,883601277,5,520
6,204,3,883601277,5,203
6,474,5,883601277,5,473
6,537,4,883601277,5,536
6,525,5,883601203,5,524
6,199,4,883601203,5,198
6,197,5,883601203,5,196
6,482,4,883601203,5,481
6,530,4,883601203,5,529
6,469,5,883601155,5,468
6,211,5,883601155,5,210
6,504,3,883601155,5,503
6,512,4,883601155,5,511
6,496,4,883601155,5,495
6,492,5,883601089,5,491
6,480,4,883601089,5,479
6,191,4,883601088,5,190
6,497,4,883601088,5,496
6,143,2,883601053,5,142
6,498,4,883601053,5,497
6,479,5,883601053,5,478
6,12,4,883601053,5,11
6,71,4,883601053,5,70
6,484,5,883601011,5,483
6,489,5,883601011,5,488
6,318,4,883600985,5,317
6,520,4,883600985,5,519
6,174,4,883600985,5,173
6,169,4,883600943,5,168
6,47,3,883600943,5,46
6,481,5,883600914,5,480
6,187,4,883600914,5,186
6,192,4,883600914,5,191
6,462,5,883600914,5,461
6,513,4,883600913,5,512
6,205,3,883600878,5,204
6,527,4,883600877,5,526
6,136,5,883600842,5,135
6,50,4,883600842,5,49
6,89,4,883600842,5,88
6,177,4,883600818,5,176
6,487,5,883600785,5,486
6,510,4,883600785,5,509
6,178,4,883600785,5,177
6,135,5,883600747,5,134
6,165,5,883600747,5,164
6,79,3,883600747,5,78
6,223,4,883600747,5,222
6,531,4,883600747,5,530
6,427,4,883600707,5,426
6,98,5,883600680,5,97
6,514,5,883600657,5,513
6,8,4,883600657,5,7
6,524,3,883600632,5,523
6,64,4,883600597,5,63
6,308,3,883600445,5,307
6,301,2,883600406,5,300
6,476,1,883600175,5,475
6,21,3,883600152,5,20
6,473,2,883600111,5,472
6,532,3,883600066,5,531
6,405,1,883600066,5,404
6,535,2,883600030,5,534
6,460,2,883600004,5,459
6,472,1,883600003,5,471
6,294,2,883599938,5,293
6,458,1,883599914,5,457
6,237,2,883599914,5,236
6,533,4,883599830,5,532
6,410,4,883599707,5,409
6,125,3,883599670,5,124
6,284,2,883599590,5,283
6,151,3,883599558,5,150
6,471,2,883599558,5,470
6,298,3,883599558,5,297
6,508,3,883599530,5,507
6,477,1,883599509,5,476
6,246,3,883599509,5,245
6,475,5,883599478,5,474
6,257,2,883599478,5,256
6,1,4,883599478,5,0
6,111,2,883599478,5,110
6,221,4,883599431,5,220
6,117,2,883599431,5,116
6,285,3,883599431,5,284
6,536,4,883599400,5,535
6,13,2,883599400,5,12
6,534,4,883599354,5,533
6,293,3,883599327,5,292
6,137,5,883599327,5,136
6,15,3,883599302,5,14
6,515,4,883599273,5,514
6,14,5,883599249,5,13
6,459,2,883599228,5,458
6,124,5,883599228,5,123
6,9,4,883599205,5,8
6,100,5,883599176,5,99
6,297,3,883599134,5,296
6,276,2,883599134,5,275
6,127,5,883599134,5,126
6,275,4,883599102,5,274
6,7,2,883599102,5,6
6,408,4,883599075,5,407
6,248,3,883598981,5,247
6,182,4,883268776,5,181
6,261,3,883268522,5,260
6,538,2,883268483,5,537
6,309,2,883268430,5,308
6,268,3,883268406,5,267
6,259,1,883268375,5,258
6,321,3,883268353,5,320
6,310,2,883268353,5,309
6,304,4,883268322,5,303
6,303,3,883268321,5,302
6,258,2,883268278,5,257
6,340,2,883268278,5,339
6,306,4,883268246,5,305
6,269,4,883268222,5,268
6,302,4,883268222,5,301
6,286,2,883268170,5,285
6,242,4,883268170,5,241
7,341,3,892333206,6,340
7,582,5,892135347,6,581
7,654,5,892135347,6,653
7,667,5,892135347,6,666
7,433,5,892135347,6,432
7,357,5,892135347,6,356
7,193,5,892135346,6,192
7,185,5,892135346,6,184
7,199,5,892135346,6,198
7,641,5,892135346,6,640
7,12,5,892135346,6,11
7,258,4,892135277,6,257
7,324,1,892135078,6,323
7,134,4,892134959,6,133
7,31,4,892134959,6,30
7,555,4,892134811,6,554
7,553,3,892134010,6,552
7,662,3,892133739,6,661
7,387,3,892133670,6,386
7,317,4,892133670,6,316
7,520,5,892133466,6,519
7,579,4,892133361,6,578
7,386,4,892133310,6,385
7,577,2,892133310,6,576
7,575,3,892133271,6,574
7,585,4,892133180,6,584
7,73,3,892133154,6,72
7,175,5,892133057,6,174
7,428,5,892133036,6,427
7,540,3,892132972,6,539
7,576,5,892132943,6,575
7,391,3,892132943,6,390
7,231,3,892132885,6,230
7,560,3,892132798,6,559
7,621,5,892132773,6,620
7,626,5,892132773,6,625
7,417,3,892132652,6,416
7,143,3,892132627,6,142
7,450,4,892132425,6,449
7,574,5,892132402,6,573
7,54,3,892132380,6,53
7,583,2,892132380,6,582
7,227,3,892132317,6,226
7,642,3,892132277,6,641
7,666,4,892132192,6,665
7,580,3,892132171,6,579
7,557,4,892132145,6,556
7,638,4,892132122,6,637
7,669,1,892132020,6,668
7,446,2,892132020,6,445
7,567,1,892132019,6,566
7,565,4,892132019,6,564
7,563,2,892131978,6,562
7,440,1,892131978,6,439
7,551,1,892131978,6,550
7,569,4,892131978,6,568
7,672,1,892131925,6,671
7,219,1,892131924,6,218
7,558,4,892131924,6,557
7,542,4,892131849,6,541
7,418,4,892131824,6,417
7,625,3,892131824,6,624
7,260,1,892130982,6,259
7,294,1,892130809,6,293
7,334,5,892130784,6,333
7,559,5,891354882,6,558
7,545,2,891354882,6,544
7,449,3,891354785,6,448
7,590,2,891354730,6,589
7,139,3,891354729,6,138
7,53,5,891354689,6,52
7,541,2,891354662,6,540
7,554,3,891354639,6,553
7,570,3,891354639,6,569
7,586,3,891354639,6,585
7,561,4,891354611,6,560
7,617,5,891354588,6,616
7,552,4,891354531,6,551
7,145,1,891354530,6,144
7,676,3,891354499,6,675
7,677,3,891354499,6,676
7,62,3,891354499,6,61
7,564,3,891354471,6,563
7,665,4,891354471,6,664
7,415,2,891354438,6,414
7,80,4,891354381,6,79
7,399,4,891354357,6,398
7,572,3,891354331,6,571
7,396,4,891354288,6,395
7,444,5,891354288,6,443
7,401,4,891354257,6,400
7,441,2,891354257,6,440
7,623,3,891354217,6,622
7,78,3,891354165,6,77
7,594,3,891354114,6,593
7,142,3,891354090,6,141
7,389,4,891354090,6,388
7,600,4,891354090,6,599
7,578,3,891354090,6,577
7,241,4,891354053,6,240
7,562,5,891354053,6,561
7,380,4,891354053,6,379
7,72,5,891353977,6,71
7,664,3,891353977,6,663
7,587,4,891353950,6,586
7,571,3,891353950,6,570
7,503,4,891353950,6,502
7,451,5,891353892,6,450
7,106,4,891353892,6,105
7,624,4,891353892,6,623
7,620,4,891353892,6,619
7,599,1,891353860,6,598
7,91,3,891353860,6,90
7,452,5,891353860,6,451
7,448,3,891353828,6,447
7,29,3,891353828,6,28
7,573,5,891353828,6,572
7,595,2,891353801,6,594
7,52,4,891353801,6,51
7,598,3,891353801,6,597
7,232,3,891353766,6,231
7,673,3,891353744,6,672
7,597,3,891353744,6,596
7,601,5,891353744,6,600
7,365,4,891353744,6,364
7,281,3,891353710,6,280
7,547,3,891353710,6,546
7,384,3,891353710,6,383
7,639,5,891353676,6,638
7,592,5,891353652,6,591
7,226,5,891353614,6,225
7,645,4,891353614,6,644
7,640,3,891353614,6,639
7,506,5,891353614,6,505
7,39,5,891353614,6,38
7,637,4,891353570,6,636
7,200,5,891353543,6,199
7,581,5,891353477,6,580
7,489,3,891353477,6,488
7,163,4,891353444,6,162
7,162,5,891353444,6,161
7,141,5,891353444,6,140
7,546,4,891353444,6,545
7,501,5,891353411,6,500
7,118,2,891353411,6,117
7,566,4,891353411,6,565
7,472,2,891353357,6,471
7,230,3,891353326,6,229
7,77,5,891353325,6,76
7,379,4,891353325,6,378
7,405,3,891353290,6,404
7,605,4,891353290,6,604
7,126,3,891353254,6,125
7,670,5,891353254,6,669
7,544,3,891353254,6,543
7,649,5,891353254,6,648
7,443,5,891353254,6,442
7,420,5,891353219,6,419
7,133,5,891353192,6,132
7,463,4,891353192,6,462
7,125,4,891353192,6,124
7,465,4,891353154,6,464
7,154,5,891353124,6,153
7,140,5,891353124,6,139
7,679,5,891353124,6,678
7,521,5,891353124,6,520
7,455,4,891353086,6,454
7,549,4,891353086,6,548
7,610,5,891353086,6,609
7,212,1,891353051,6,211
7,660,5,891353051,6,659
7,416,5,891353051,6,415
7,378,5,891353011,6,377
7,90,3,891352984,6,89
7,622,4,891352984,6,621
7,51,2,891352984,6,50
7,631,4,891352984,6,630
7,404,5,891352947,6,403
7,675,5,891352947,6,674
7,202,3,891352947,6,201
7,177,4,891352904,6,176
7,210,4,891352904,6,209
7,121,5,891352904,6,120
7,402,5,891352904,6,401
7,606,3,891352904,6,605
7,10,4,891352864,6,9
7,471,4,891352864,6,470
7,635,3,891352864,6,634
7,519,4,891352831,6,518
7,432,4,891352831,6,431
7,619,3,891352831,6,618
7,628,3,891352831,6,627
7,275,4,891352831,6,274
7,607,3,891352831,6,606
7,188,5,891352778,6,187
7,668,4,891352778,6,667
7,217,4,891352778,6,216
